Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
27/11/2013;27/11/2013;28/11/2013;16/01/2014;C13110009306;364;Rossi Residencial S/A;SP;55;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/11/2013;27/11/2013;28/11/2013;13/01/2014;C13110009497;203;Lunes 3 Comércio de Máquinas e Suprimentos Gráficos Ltda;RS;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
27/11/2013;28/11/2013;29/11/2013;16/01/2014;C13110009578;857;AMC INFORMATICA LTDA;SP;448;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/11/2013;28/11/2013;02/12/2013;16/01/2014;C13110009659;683;Consórcio Lapa Pouptaempo;SP;18;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
28/11/2013;29/11/2013;;;C13110009730;858;Centro de diagnostico por imagem;SP;19;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
29/11/2013;;29/11/2013;;C13110009810;389;Rossi Residencial;RJ;17;6;Distribuição;ATLAS LOGÍSTICA LTDA;Rejeitada
29/11/2013;29/11/2013;02/12/2013;13/01/2014;C13110009900;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/11/2013;29/11/2013;03/12/2013;15/01/2014;C13110010150;859;Instituto federal de ciência e tecnologia de Mato Grosso do Sul;MS;100;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
29/11/2013;29/11/2013;03/12/2013;15/01/2014;C13110010231;845;keyla araujo de oliveira;mg;150;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Encerrada
02/12/2013;02/12/2013;04/12/2013;16/01/2014;C13120000123;721;svc laser comercial ltda;sp;92;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/12/2013;02/12/2013;;;C13120000204;418;Douglas Barbosa laranjeira;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/12/2013;02/12/2013;03/12/2013;13/01/2014;C13120000395;677;CLINICA SABEDOTTI LTDA;PR;25;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
02/12/2013;03/12/2013;06/12/2013;13/01/2014;C13120000476;634;Setra Prestação de Serviços Radiologicos;SP;51;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
02/12/2013;03/12/2013;06/12/2013;13/01/2014;C13120000557;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;20;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2013;03/12/2013;04/12/2013;06/02/2014;C13120000638;175;RMTJ IMPRESSOES LTDA;SP;259;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2013;03/12/2013;;;C13120000719;671;Rossi Residencial S/A;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/12/2013;03/12/2013;;;C13120000808;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;18;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/12/2013;04/12/2013;06/12/2013;14/01/2014;C13120000980;734;Digital World Representações, Comércio e Serviços Ltda;GO;134;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/12/2013;09/12/2013;13/01/2014;C13120001014;815;CEDIMAGEM RIO DIAGNOSTICO POR IMAGEM ;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/12/2013;06/12/2013;16/01/2014;C13120001103;363;Budai Indústria Metalúrgica Ltda;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/12/2013;06/12/2013;13/01/2014;C13120001286;788;HERMES PARDINI S/A;MG;37;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/12/2013;;;C13120001367;119;BIRD SOLUTION LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/12/2013;04/12/2013;;;C13120001448;861;JS XAVIER AR CONDICIONADO ME;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/12/2013;04/12/2013;;;C13120001529;845;keyla araujo de oliveira;mg;150;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Cancelada
04/12/2013;05/12/2013;09/12/2013;;C13120001600;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;82;6;Distribuição;ATLAS LOGÍSTICA LTDA;Em trânsito
04/12/2013;05/12/2013;06/12/2013;13/01/2014;C13120001790;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GOIÁS;59;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
05/12/2013;05/12/2013;09/12/2013;16/01/2014;C13120001871;263;Forprint Com. e Serv. de Informática Ltda.;SP;38;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/12/2013;05/12/2013;09/12/2013;16/01/2014;C13120001952;789;AWG BRASIL LTDA;SP;118;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/12/2013;05/12/2013;09/12/2013;24/01/2014;C13120002096;789;AWG BRASIL LTDA;SP;45;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/12/2013;06/12/2013;;;C13120002177;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GOIÁS;21;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Cancelada
06/12/2013;06/12/2013;;;C13120002258;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GOIÁS;50;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Cancelada
06/12/2013;09/12/2013;10/12/2013;16/01/2014;C13120002339;391;Itazi Engenharia;sp;33;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/12/2013;09/12/2013;;;C13120002410;506;COBRAPE - CIA BRAS DE PROJ E EMPREEND - RJ ;RJ;40;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
06/12/2013;09/12/2013;;;C13120002509;741;Centro de Imagem Diagnósticos;MG;32;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
09/12/2013;09/12/2013;;;C13120002681;862;INFORLASER COM E SERV DE INFORMÁTICA LTDA EPP.;SP;150;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
09/12/2013;09/12/2013;;;C13120002762;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;285;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
09/12/2013;09/12/2013;09/12/2013;15/01/2014;C13120002843;212;copylink equipamentos para escritorio ltda;PR;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2013;11/12/2013;12/12/2013;16/01/2014;C13120002924;618;ERM BRASIL LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2013;11/12/2013;;;C13120003068;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;36;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/12/2013;11/12/2013;16/12/2013;24/01/2014;C13120003149;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;36;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2013;11/12/2013;;;C13120003220;119;BIRD SOLUTION LTDA;SP;245;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/12/2013;11/12/2013;;;C13120003300;814;TEL TELECOMUNICAÇÕES LTDA;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/12/2013;11/12/2013;13/12/2013;13/01/2014;C13120003491;817;INSTITUTO HERMES PARDINI SA;MG;27;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2013;11/12/2013;18/12/2013;17/03/2014;C13120003572;863;Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte Campus Santa Cruz;RN;106;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2013;11/12/2013;13/12/2013;15/01/2014;C13120003653;123;Dimex do Triângulo Ltda;MG;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2013;11/12/2013;13/12/2013;16/01/2014;C13120003734;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;250;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/12/2013;11/12/2013;13/12/2013;13/01/2014;C13120003815;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/12/2013;12/12/2013;13/12/2013;;C13120004030;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;236;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
12/12/2013;12/12/2013;16/12/2013;15/01/2014;C13120004110;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;450;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/12/2013;12/12/2013;11/02/2014;03/03/2014;C13120004200;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;15;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
12/12/2013;13/12/2013;23/12/2013;03/03/2014;C13120004382;666;Organização Medica Cruzeiro do Sul S.A.;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
12/12/2013;13/12/2013;;;C13120004544;864;CONTENTO COMUNICAÇÃO LTDA;SP;49;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
13/12/2013;13/12/2013;16/12/2013;14/01/2014;C13120004625;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/12/2013;13/12/2013;16/12/2013;16/01/2014;C13120004706;302;SO  SETTY  COMLTD;SP;58;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/12/2013;;;;C13120004897;778;INSTITUTO HERMES PARDINI SA;;63;6;Distribuição;;Rejeitada
16/12/2013;16/12/2013;17/12/2013;24/01/2014;C13120004978;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;23;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
16/12/2013;16/12/2013;19/12/2013;14/01/2014;C13120005001;585;CENTRO DE DIAGNOSTICO CLAUDIO RAMOS;MG;127;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
16/12/2013;16/12/2013;20/12/2013;15/01/2014;C13120005192;775;INSTITUTO HERMES PARDINI S/A;MG;110;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
16/12/2013;16/12/2013;;;C13120005273;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;800;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
17/12/2013;17/12/2013;20/12/2013;15/01/2014;C13120005435;576;NORCON ROSSI EMPREENDIMENTOS S/A;SE;30;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
17/12/2013;17/12/2013;06/01/2014;01/04/2014;C13120005516;865;Elke Siolin Martins;SP;300;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
17/12/2013;;;;C13120005605;263;Forprint Com. e Serv. de Informática Ltda.;SP;14;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
17/12/2013;17/12/2013;;;C13120005788;798;PRODESP;SP;16;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
17/12/2013;17/12/2013;20/12/2013;15/01/2014;C13120005869;734;Digital World Representações, Comércio e Serviços Ltda;GO;108;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/12/2013;18/12/2013;;;C13120005940;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;800;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
18/12/2013;18/12/2013;21/01/2014;16/01/2014;C13120006083;828;STK COMERCIO E SERVIÇOS LTDA;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
18/12/2013;18/12/2013;23/12/2013;16/01/2014;C13120006164;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;22;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
19/12/2013;19/12/2013;;;C13120006245;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;130;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/12/2013;19/12/2013;;;C13120006326;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;130;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/12/2013;19/12/2013;;;C13120006407;139;;SP;5;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/12/2013;19/12/2013;23/12/2013;15/01/2014;C13120006598;677;CLINICA SABEDOTTI LTDA;PR;30;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
19/12/2013;19/12/2013;;;C13120006679;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;200;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/12/2013;19/12/2013;;;C13120006750;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;200;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/12/2013;19/12/2013;23/12/2013;16/01/2014;C13120006830;119;BIRD SOLUTION LTDA;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
23/12/2013;23/12/2013;26/12/2013;;C13120006911;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
23/12/2013;23/12/2013;30/12/2013;;C13120007055;389;Rossi Residencial;RJ;37;6;Distribuição;ATLAS LOGÍSTICA LTDA;Em trânsito
23/12/2013;26/12/2013;27/12/2013;24/01/2014;C13120007136;789;AWG BRASIL LTDA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
23/12/2013;26/12/2013;30/12/2013;;C13120007217;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;450;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
23/12/2013;26/12/2013;;;C13120007306;867;Scan equipamentos para escritório ltda;SP;95;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/12/2013;26/12/2013;;;C13120007489;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;52;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/12/2013;26/12/2013;06/01/2014;29/01/2014;C13120007560;844;CJJ Partners Representação Comercial Ltda;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
27/12/2013;27/12/2013;30/12/2013;;C13120007640;139;;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
27/12/2013;;;;C13120007721;362;ASSOCIACAO CONGREGACAO SANTA CATARINA;sp;8;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
27/12/2013;30/12/2013;03/01/2014;;C13120007802;433;COPFAC MAQUINAS LTDA;SP;335;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
27/12/2013;30/12/2013;03/01/2014;;C13120007993;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;97;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Em trânsito
27/12/2013;30/12/2013;;;C13120008027;699;UNIDADE CAMPOGRANDENSE DE DIAGNÓSTICOS AVANÇADOS LTDA;MS;92;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/12/2013;30/12/2013;;;C13120008108;598;SONIMED DIAGNÓSTICOS LTDA.;MS;112;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
30/12/2013;30/12/2013;;;C13120008299;814;TEL TELECOMUNICAÇÕES LTDA;SÃO PAULO;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
30/12/2013;30/12/2013;;;C13120008370;435;ROSSI RESIDENCIAL SA;DF;22;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
30/12/2013;02/01/2014;06/01/2014;;C13120008450;678;IDS-INSTITUTO DE DIAGNÓSTICO SOROCABA LTDA;SP;70;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
02/01/2014;03/01/2014;;;C14010000267;671;Rossi Residencial S/A;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/01/2014;03/01/2014;06/01/2014;;C14010000429;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
03/01/2014;06/01/2014;;;C14010000500;870;b2w;sp;75;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
06/01/2014;06/01/2014;13/01/2014;02/04/2014;C14010000690;549;Alldora Tecnologia;SP;80;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/01/2014;07/01/2014;17/02/2014;02/04/2014;C14010000852;821;Instituto Agires;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/01/2014;07/01/2014;09/01/2014;;C14010000933;871;B2W Osasco;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
07/01/2014;07/01/2014;13/01/2014;;C14010001077;725;HBL SOLUCOES LTDA;SP;45;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
07/01/2014;07/01/2014;;;C14010001158;872;CONSORCIO COBRAPE-STCP VIVA MARANHAO;MA;40;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Cancelada
07/01/2014;;;;C14010001239;666;Organização Medica Cruzeiro do Sul S.A.;SP;10;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
07/01/2014;08/01/2014;10/02/2014;;C14010001310;699;UNIDADE CAMPOGRANDENSE DE DIAGNÓSTICOS AVANÇADOS LTDA;MS;93;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Cancelada
08/01/2014;08/01/2014;;;C14010001409;873;MITSUI ALIMENTOS LTDA;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
08/01/2014;09/01/2014;13/01/2014;03/03/2014;C14010001581;121;Multh Comércio Materiais Equipamentos Ltda;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/01/2014;09/01/2014;20/01/2014;19/02/2014;C14010001662;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;1500;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
09/01/2014;09/01/2014;;;C14010001824;119;BIRD SOLUTION LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
09/01/2014;09/01/2014;23/01/2014;;C14010001905;212;copylink equipamentos para escritorio ltda;PR;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
10/01/2014;10/01/2014;27/01/2014;19/02/2014;C14010002200;538;PLANI RESSONANCIA;SP;250;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/01/2014;13/01/2014;16/01/2014;;C14010002391;263;Forprint Com. e Serv. de Informática Ltda.;SP;57;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
10/01/2014;13/01/2014;;;C14010002472;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;153;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/01/2014;13/01/2014;15/01/2014;;C14010002553;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;153;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
10/01/2014;13/01/2014;21/01/2014;;C14010002634;767;ASSISTI TELEINFORMÁTICA LTDA;SP;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
10/01/2014;13/01/2014;27/01/2014;19/02/2014;C14010002715;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;24;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/01/2014;13/01/2014;20/01/2014;19/02/2014;C14010002804;399;Office Total Solução em Tec. p/ Esc.Ltda;RJ;400;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/01/2014;13/01/2014;13/01/2014;19/02/2014;C14010002987;874;INSTITUTO FEDERAL DE EDUCACAO CIÊNCIA E TECNOLOGIA DE SÃO PAULO;SP;15;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
13/01/2014;13/01/2014;17/01/2014;;C14010003010;503;DIRECTA ELETRONICA LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
13/01/2014;13/01/2014;;;C14010003100;734;Digital World Representações, Comércio e Serviços Ltda;GO;83;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
13/01/2014;13/01/2014;;;C14010003282;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;850;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
13/01/2014;13/01/2014;16/01/2014;;C14010003363;870;b2w;sp;80;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
13/01/2014;13/01/2014;20/01/2014;03/03/2014;C14010003444;806;Dynatest Engenharia Ltda;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
14/01/2014;14/01/2014;16/01/2014;;C14010003525;737;DIMEX DO TRIANGULO LTDA;GO;280;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
14/01/2014;15/01/2014;20/01/2014;;C14010003606;789;AWG BRASIL LTDA;SP;95;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
14/01/2014;15/01/2014;;;C14010003797;427;RGIS BRASIL SERVIÇOS DE ESTOQUES LTDA;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
15/01/2014;15/01/2014;27/01/2014;03/03/2014;C14010003878;817;INSTITUTO HERMES PARDINI SA;MG;25;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
15/01/2014;16/01/2014;20/01/2014;06/02/2014;C14010003959;175;RMTJ IMPRESSOES LTDA;SP;239;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
15/01/2014;16/01/2014;27/01/2014;03/03/2014;C14010004092;683;Consórcio Lapa Pouptaempo;SP;20;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
15/01/2014;16/01/2014;;;C14010004173;263;Forprint Com. e Serv. de Informática Ltda.;SP;39;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
15/01/2014;16/01/2014;20/01/2014;02/04/2014;C14010004335;163;cprinter informatica e comercio ltda epp;SP;438;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
16/01/2014;16/01/2014;27/01/2014;19/02/2014;C14010004416;843;Unimed-SJC Cooperativa Medica;SP;29;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
16/01/2014;16/01/2014;;;C14010004505;379;SOLUTION AUTOMAÇAÕ EMPRESARIAL LTDA;SP;52;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
16/01/2014;16/01/2014;28/01/2014;19/02/2014;C14010004688;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;70;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
17/01/2014;21/01/2014;06/03/2014;;C14010004840;876;Dibon ;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
17/01/2014;21/01/2014;27/01/2014;03/03/2014;C14010004920;182;Klima Campinas Tecnologia Ltda;SP;360;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
20/01/2014;21/01/2014;27/01/2014;19/02/2014;C14010005064;768;B2W CIA GLOBAL DO VAREJO;RJ;60;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
20/01/2014;21/01/2014;29/01/2014;03/03/2014;C14010005145;123;Dimex do Triângulo Ltda;MG;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
20/01/2014;21/01/2014;;;C14010005226;752;eduardojose pfaffann diniz;SP;300;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
22/01/2014;22/01/2014;;;C14010005498;870;b2w;sp;59;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
22/01/2014;22/01/2014;;;C14010005579;878;B2W - COMPANHIA GLOBAL DO VAREJO;SP;203;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
22/01/2014;23/01/2014;;;C14010005650;767;ASSISTI TELEINFORMÁTICA LTDA;SP;35;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
22/01/2014;23/01/2014;;;C14010005730;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;46;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
22/01/2014;23/01/2014;27/01/2014;02/04/2014;C14010005811;119;BIRD SOLUTION LTDA;SP;144;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/01/2014;22/01/2014;;;C14010005900;738;MDM - MEDICINA DIAGNÓSTICA MARÍNGOLO LTDA;SP;55;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
22/01/2014;;;;C14010006117;879;IFRN;RN;20;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
23/01/2014;23/01/2014;03/02/2014;02/04/2014;C14010006206;814;TEL TELECOMUNICAÇÕES LTDA;SP;29;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
23/01/2014;23/01/2014;27/01/2014;03/03/2014;C14010006389;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
23/01/2014;23/01/2014;27/01/2014;17/03/2014;C14010006460;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;450;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
23/01/2014;;;;C14010006540;212;copylink equipamentos para escritorio ltda;PR;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
