Número Solicitação;Código Cliente;Razão Social;Pontuação;Cód. Bônus;Desc. Bônus;Moeda do Bônus;Data Geração;Data Expiração
C08120004807;142;Carmel Comercial Ltda;210;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;210;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;168;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;165;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;14;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;164;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;164;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;123;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;230;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;290;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;232;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;319;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;306;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;374;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;336;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;141;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08120004807;142;Carmel Comercial Ltda;19;00001;Pontuação VAR-Sudeste;P;17/12/2008;26/10/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;20;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;60;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;40;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;24;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;69;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;968;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;14;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;26;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;18;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;10;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110001929;173;INNOVATECH COM.E REPRESENTACAO LTDA;56;00004;Pontuação VAR - Nordeste;P;23/12/2008;21/11/2018
C08110002224;156;BANCO ABN AMRO REAL S/A ;1062;00008;Bônus Banco ABN Real;R;23/12/2008;06/12/2019
C08110002224;156;BANCO ABN AMRO REAL S/A ;126;00008;Bônus Banco ABN Real;R;23/12/2008;06/12/2019
C08110002224;156;BANCO ABN AMRO REAL S/A ;9;00008;Bônus Banco ABN Real;R;23/12/2008;06/12/2019
C08110002224;156;BANCO ABN AMRO REAL S/A ;18;00008;Bônus Banco ABN Real;R;23/12/2008;06/12/2019
C08110002224;156;BANCO ABN AMRO REAL S/A ;99;00008;Bônus Banco ABN Real;R;23/12/2008;06/12/2019
C08110002224;156;BANCO ABN AMRO REAL S/A ;21;00008;Bônus Banco ABN Real;R;23/12/2008;06/12/2019
C09010001836;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3854;00009;Pontuação Governo e Corporativo - Sudeste;P;20/01/2009;16/07/2021
C09010001836;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3666;00009;Pontuação Governo e Corporativo - Sudeste;P;20/01/2009;16/07/2021
C09010001836;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;5170;00009;Pontuação Governo e Corporativo - Sudeste;P;20/01/2009;16/07/2021
C09010001836;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;6204;00009;Pontuação Governo e Corporativo - Sudeste;P;20/01/2009;16/07/2021
C08110002062;174;Klima Campinas Tecnologia Ltda;29;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;58;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;58;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;102;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;26;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;26;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;26;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;26;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;36;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;36;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;72;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;54;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;54;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;26;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;42;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;42;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;42;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;33;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;1974;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;1880;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;24;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;15;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;30;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;30;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;90;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08110002062;174;Klima Campinas Tecnologia Ltda;0;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08120001379;185;INTERPRINT LTDA;99;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;99;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;198;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;198;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;72;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;72;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;288;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;71;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120001379;185;INTERPRINT LTDA;19;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120003231;123;ALLDORA TECNOLOGIA LTDA;29;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08120003231;123;ALLDORA TECNOLOGIA LTDA;17;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08120003231;123;ALLDORA TECNOLOGIA LTDA;240;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08120003231;123;ALLDORA TECNOLOGIA LTDA;170;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08120003231;123;ALLDORA TECNOLOGIA LTDA;0;00001;Pontuação VAR-Sudeste;P;21/01/2009;30/11/2018
C08120003746;145;must eventos e desenvolvimento ltda.;31;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120003746;145;must eventos e desenvolvimento ltda.;31;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120003746;145;must eventos e desenvolvimento ltda.;31;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120003746;145;must eventos e desenvolvimento ltda.;31;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120003746;145;must eventos e desenvolvimento ltda.;51;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;21;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;42;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;42;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;126;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;47;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;47;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120004041;192;P.S.K. CONSULTORES E AUDITORES S/S LTDA;47;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;31;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;93;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;62;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;93;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;51;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;51;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08120005285;145;must eventos e desenvolvimento ltda.;51;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08110002739;177;Furnas Centrais Elétricas S/A;6816;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08110002739;177;Furnas Centrais Elétricas S/A;6745;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08110002739;177;Furnas Centrais Elétricas S/A;6745;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C08110002739;177;Furnas Centrais Elétricas S/A;10295;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C09010002646;177;Furnas Centrais Elétricas S/A;16259;00009;Pontuação Governo e Corporativo - Sudeste;P;21/01/2009;17/07/2021
C09010003022;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3854;00009;Pontuação Governo e Corporativo - Sudeste;P;22/01/2009;18/07/2021
C09010003022;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3666;00009;Pontuação Governo e Corporativo - Sudeste;P;22/01/2009;18/07/2021
C09010003022;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;5170;00009;Pontuação Governo e Corporativo - Sudeste;P;22/01/2009;18/07/2021
C09010003022;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;6204;00009;Pontuação Governo e Corporativo - Sudeste;P;22/01/2009;18/07/2021
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;4200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;1500;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;4100;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;4100;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;2300;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;3400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003375;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;4200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;1500;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;4100;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;4100;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;2300;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;3400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003456;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;4200;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;1500;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;3000;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;5400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;4100;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;4100;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;2300;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;3400;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C09010003537;138;OKIDATA DO BRASIL INFORMÁTICA;2600;00001;Pontuação VAR-Sudeste;P;22/01/2009;01/12/2018
C08100000598;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3948;00009;Pontuação Governo e Corporativo - Sudeste;P;23/01/2009;19/07/2021
C08100000598;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;4888;00009;Pontuação Governo e Corporativo - Sudeste;P;23/01/2009;19/07/2021
C08100000598;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3948;00009;Pontuação Governo e Corporativo - Sudeste;P;23/01/2009;19/07/2021
C08100000598;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;7708;00009;Pontuação Governo e Corporativo - Sudeste;P;23/01/2009;19/07/2021
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;96;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;90;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;234;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;234;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;312;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;300;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;175;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;245;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;210;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;306;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;49;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;49;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;49;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
C08110002909;102;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;40;00003;Pontuação VAR - Sul;P;23/01/2009;21/01/2019
